anticipation,joy,negative,sadness,disgust,positive,anger,surprise,fear,trust,sEXT,sNEU,sAGR,sCON,sOPN
1,0,1,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,0,0,0,0,1,3.35,2.3,4.1,2.4,4.5
1,1,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,0,1,0,0,0,1,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,1,0,0,0,1,3.35,2.3,4.1,2.4,4.5
0,0,1,1,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,1,0,0,1,2,0,0,0,1,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,1,0,1,0,0,1,1,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,1,1,1,0,1,0,1,0,3.35,2.3,4.1,2.4,4.5
1,2,0,0,0,2,0,0,0,1,3.35,2.3,4.1,2.4,4.5
1,1,0,0,0,1,1,1,1,0,3.35,2.3,4.1,2.4,4.5
2,0,1,0,0,0,0,0,1,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,1,0,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,1,0,0,0,3,3.35,2.3,4.1,2.4,4.5
0,0,1,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,1,1,1,1,2,1,1,1,1,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,3,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,1,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,1,0,0,0,2,0,1,0,1,3.35,2.3,4.1,2.4,4.5
1,0,4,4,2,0,3,0,3,1,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,0,1,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,1,0,0,3.35,2.3,4.1,2.4,4.5
1,1,0,0,0,1,0,0,0,1,3.35,2.3,4.1,2.4,4.5
2,2,0,0,0,2,0,0,0,2,3.35,2.3,4.1,2.4,4.5
1,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,1,0,1,0,1,0,0,0,1,3.35,2.3,4.1,2.4,4.5
0,0,1,1,0,0,0,0,1,1,3.35,2.3,4.1,2.4,4.5
0,0,1,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,0,2,0,2,0,0,1,2,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,1,0,0,0,1,3.35,2.3,4.1,2.4,4.5
1,1,1,1,0,1,1,0,2,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,1,0,0,0,1,0,0,0,1,3.35,2.3,4.1,2.4,4.5
1,1,0,1,0,1,0,1,0,1,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,1,0,3.35,2.3,4.1,2.4,4.5
2,2,0,0,0,2,0,0,0,2,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,1,0,0,0,1,0,1,0,1,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
2,2,0,0,0,2,0,1,0,3,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,1,0,1,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,2,1,1,0,1,0,1,1,3.35,2.3,4.1,2.4,4.5
0,0,1,0,0,0,0,1,0,0,3.35,2.3,4.1,2.4,4.5
6,6,1,1,0,6,0,0,1,3,3.35,2.3,4.1,2.4,4.5
3,2,0,0,0,3,0,1,0,2,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,2,0,0,0,1,3.35,2.3,4.1,2.4,4.5
0,0,1,0,0,0,1,0,1,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,1,0,0,0,1,3.35,2.3,4.1,2.4,4.5
1,1,2,1,1,3,1,1,2,2,3.35,2.3,4.1,2.4,4.5
0,0,1,0,0,3,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,0,1,1,0,1,0,0,1,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,1,0,0,3.35,2.3,4.1,2.4,4.5
1,1,0,0,0,1,0,1,0,1,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,0,0,0,0,0,0,0,0,1,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,1,0,0,0,1,0,0,1,1,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,1,0,0,0,1,0,0,0,1,3.35,2.3,4.1,2.4,4.5
1,1,0,0,0,1,0,0,0,1,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,0,1,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,2,0,0,0,2,3.35,2.3,4.1,2.4,4.5
0,0,1,0,0,2,0,0,0,1,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,1,0,0,3.35,2.3,4.1,2.4,4.5
0,0,1,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
2,1,3,2,1,2,1,2,1,1,3.35,2.3,4.1,2.4,4.5
2,0,1,0,0,0,0,0,1,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,1,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,2,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,0,0,0,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,0,0,0,0,2,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,1,1,1,0,0,0,0,0,3.35,2.3,4.1,2.4,4.5
1,1,0,0,0,1,0,0,0,1,3.35,2.3,4.1,2.4,4.5
0,1,0,0,0,2,0,0,0,1,3.35,2.3,4.1,2.4,4.5
1,0,0,0,0,0,0,1,0,0,3.35,2.3,4.1,2.4,4.5
1,0,0,0,0,2,0,1,0,0,3.35,2.3,4.1,2.4,4.5
1,0,1,1,0,1,1,1,1,0,3.35,2.3,4.1,2.4,4.5
2,1,0,0,0,2,0,0,0,0,3.35,2.3,4.1,2.4,4.5
0,0,2,0,1,1,1,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,3,4,1,0,4,1,4,1,4.1,1.78,3.3,4.3,4.7
3,2,0,1,1,2,0,2,1,3,4.1,1.78,3.3,4.3,4.7
2,1,0,0,1,2,0,1,1,2,4.1,1.78,3.3,4.3,4.7
1,1,3,1,1,1,3,0,2,0,4.1,1.78,3.3,4.3,4.7
1,1,2,3,1,3,2,0,3,2,4.1,1.78,3.3,4.3,4.7
0,0,3,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,2,1,1,1,1,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,1,2,1,0,0,0,1,1,4.1,1.78,3.3,4.3,4.7
0,0,1,0,1,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,1,0,2,0,2,0,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,1,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
6,4,3,3,2,6,4,2,3,5,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,0,0,0,2,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,0,2,0,1,3,1,0,1,2,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,1,1,0,1,0,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,1,1,0,1,1,0,1,1,4.1,1.78,3.3,4.3,4.7
0,0,2,0,1,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,1,0,0,0,2,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,1,1,1,1,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,0,1,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
4,3,4,2,0,3,2,1,3,1,4.1,1.78,3.3,4.3,4.7
1,2,0,2,0,2,0,1,0,1,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
0,1,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
2,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,2,0,0,0,2,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,2,0,0,1,0,4.1,1.78,3.3,4.3,4.7
4,3,4,2,0,3,2,1,3,1,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,1,0,4.1,1.78,3.3,4.3,4.7
1,2,0,0,0,2,0,1,1,1,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
0,1,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
2,1,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,1,2,1,0,3,2,1,3,2,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,1,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
2,1,0,0,0,1,0,0,0,2,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,1,0,0,0,1,0,1,1,0,4.1,1.78,3.3,4.3,4.7
2,0,1,1,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,2,0,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,1,0,0,2,1,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,3,1,0,0,1,0,0,0,4.1,1.78,3.3,4.3,4.7
1,1,0,0,1,2,0,1,0,1,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,0,1,1,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,1,0,0,3,1,0,0,3,4.1,1.78,3.3,4.3,4.7
0,2,0,0,0,2,0,2,0,2,4.1,1.78,3.3,4.3,4.7
0,0,1,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,1,1,0,1,0,1,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,0,1,1,1,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
3,0,1,1,1,1,1,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
3,1,0,0,0,4,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,1,2,1,1,2,1,0,1,1,4.3,1.45,4.4,2.4,4.6
3,1,1,0,0,1,0,1,0,1,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,1,0,1,0,4.3,1.45,4.4,2.4,4.6
0,1,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
2,2,3,3,2,2,2,1,2,2,4.3,1.45,4.4,2.4,4.6
0,0,1,1,0,0,0,0,1,0,4.3,1.45,4.4,2.4,4.6
1,0,1,0,1,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,1,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
1,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
1,1,0,0,0,1,0,0,0,1,4.3,1.45,4.4,2.4,4.6
1,1,1,0,1,1,1,1,0,1,4.3,1.45,4.4,2.4,4.6
1,1,0,0,0,1,0,0,0,1,4.3,1.45,4.4,2.4,4.6
0,0,1,0,0,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
6,5,1,0,0,12,0,3,1,5,4.3,1.45,4.4,2.4,4.6
0,1,0,0,0,1,0,0,0,1,4.3,1.45,4.4,2.4,4.6
1,0,0,0,0,1,0,0,0,2,4.3,1.45,4.4,2.4,4.6
0,0,0,0,1,2,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
2,1,0,0,0,1,0,1,0,0,4.3,1.45,4.4,2.4,4.6
1,1,0,1,0,2,0,0,0,1,4.3,1.45,4.4,2.4,4.6
0,0,1,1,0,0,0,0,1,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
1,0,0,0,0,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
1,1,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
4,4,0,0,0,6,0,3,6,6,4.3,1.45,4.4,2.4,4.6
0,0,1,0,0,1,0,0,1,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,1,0,1,0,1,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,2,0,0,0,1,4.3,1.45,4.4,2.4,4.6
1,2,0,1,0,2,0,0,0,1,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,0,1,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
1,1,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
1,1,1,0,0,1,1,0,0,0,4.3,1.45,4.4,2.4,4.6
0,1,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,1,1,1,1,1,0,1,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,1,0,0,0,1,0,0,4.5,2.75,2.5,3.5,4.25
1,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,0,1,0,0,0,1,0,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
1,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,1,1,0,0,0,1,0,4.5,2.75,2.5,3.5,4.25
0,1,0,0,0,1,0,0,0,1,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,1,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
1,1,0,0,0,1,0,0,0,1,4.5,2.75,2.5,3.5,4.25
1,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
1,0,0,0,0,0,0,0,0,1,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,1,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,0,0,0,1,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,1,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,2,1,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,1,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,0,0,0,1,0,1,0,4.5,2.75,2.5,3.5,4.25
2,1,0,0,0,1,0,0,0,1,4.5,2.75,2.5,3.5,4.25
1,1,1,1,1,1,1,1,1,1,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,2,0,1,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,1,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
1,0,1,1,1,0,1,0,1,0,4.5,2.75,2.5,3.5,4.25
0,1,0,0,0,1,0,0,0,1,4.5,2.75,2.5,3.5,4.25
0,0,1,0,1,1,1,0,1,0,4.5,2.75,2.5,3.5,4.25
1,1,1,0,1,1,0,1,0,0,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,0,0,1,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
1,1,0,1,0,2,0,0,0,1,2.5,2,3,4.25,2.5
0,1,1,1,1,2,1,1,1,1,2.5,2,3,4.25,2.5
0,1,0,0,0,1,0,0,0,1,2.5,2,3,4.25,2.5
2,1,1,1,1,2,1,1,1,2,2.5,2,3,4.25,2.5
2,1,0,0,0,2,0,0,0,1,2.5,2,3,4.25,2.5
1,1,0,0,0,1,0,0,0,0,2.5,2,3,4.25,2.5
1,1,0,0,0,1,0,0,0,1,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,1,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
1,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
1,1,0,0,0,1,0,1,0,1,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,1,1,1,1,1,0,1,0,2.9,2.65,3.45,3.45,4
0,1,0,0,0,1,0,0,0,0,2.9,2.65,3.45,3.45,4
0,1,0,0,0,1,0,0,0,0,2.9,2.65,3.45,3.45,4
3,2,2,0,1,2,1,1,0,2,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
1,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,0,0,0,1,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,0,0,0,1,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,2,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,2,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
1,1,0,0,0,1,0,0,0,1,2.9,2.65,3.45,3.45,4
1,1,0,0,0,1,0,1,0,1,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,1,0,0,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,1,1,0,1,4,1,0,1,2,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
1,1,0,0,0,1,0,0,0,1,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,1,0,0,1,0,0,0,0,4.33,2,4.17,3.67,4.4
1,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,0,1,0,1,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,2,1,0,0,1,0,2,0,4.33,2,4.17,3.67,4.4
0,0,1,1,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
1,0,0,1,0,0,0,0,1,1,4.33,2,4.17,3.67,4.4
0,0,1,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,1,1,0,0,0,0,1,0,4.33,2,4.17,3.67,4.4
1,0,1,0,0,1,0,0,0,0,4.33,2,4.17,3.67,4.4
1,0,1,0,0,1,1,1,0,0,4.33,2,4.17,3.67,4.4
1,2,0,0,0,1,0,0,0,1,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
2,1,0,0,0,1,0,0,1,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,2,0,0,1,0,0,0,0,4.33,2,4.17,3.67,4.4
1,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
1,0,0,0,0,1,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,1,0,0,0,2,0,1,0,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
1,0,0,0,0,1,0,0,0,1,4.33,2,4.17,3.67,4.4
1,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,1,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,1,1,1,0,1,0,1,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
1,1,0,0,1,1,0,1,0,1,4.33,2,4.17,3.67,4.4
0,0,1,1,1,1,1,0,0,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,3,4.33,2,4.17,3.67,4.4
0,0,0,0,0,2,0,0,0,1,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,1,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,1,0,0,0,1,0,1,0,4.33,2,4.17,3.67,4.4
2,2,0,0,0,2,0,0,0,2,4.33,2,4.17,3.67,4.4
0,0,1,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,1,0,4.33,2,4.17,3.67,4.4
1,0,2,1,1,0,1,1,1,0,4.33,2,4.17,3.67,4.4
0,0,1,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
2,1,0,0,0,1,1,1,0,1,4.33,2,4.17,3.67,4.4
1,1,3,2,2,1,2,1,2,1,4.33,2,4.17,3.67,4.4
0,0,0,0,0,0,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,1,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,0,0,0,1,0,0,0,0,4.33,2,4.17,3.67,4.4
0,0,2,1,1,1,0,0,0,0,4.33,2,4.17,3.67,4.4
